,code,geom,box
160,S_k_2067,"                                            geometry
0  POLYGON ((143.79497 -28.05202, 143.77463 -28.0...","{'lats': [-28.05202324772495, -28.052021741047763, -28.033974480679458, -28.033972975140387], 'lons': [143.79497058149974, 143.77462772077772, 143.77462772077772, 143.79496718613166]}"
161,S_k_2068,"                                            geometry
0  POLYGON ((143.95774 -27.76192, 143.93745 -27.7...","{'lats': [-27.761923632322546, -27.761922143893486, -27.74387412353338, -27.743872636236535], 'lons': [143.95774349710976, 143.93745483026694, 143.93745483026694, 143.95774015195022]}"
162,S_k_2069,"                                            geometry
0  POLYGON ((143.98510 -28.37922, 143.96470 -28.3...","{'lats': [-28.37922281080745, -28.3792212834325, -28.36117488646242, -28.361173360232378], 'lons': [143.98510161821693, 143.96469665540323, 143.96469665540323, 143.9850981655226]}"
163,S_k_2072,"                                            geometry
0  POLYGON ((143.86849 -28.29942, 143.84810 -28.2...","{'lats': [-28.299422917669776, -28.299421395354205, -28.28137478721041, -28.28137326603808], 'lons': [143.8684940006494, 143.8481042799945, 143.8481042799945, 143.86849056200523]}"
164,S_k_2073,"                                            geometry
0  POLYGON ((143.91132 -28.57592, 143.89088 -28.5...","{'lats': [-28.57592254657233, -28.575921006694536, -28.557875131891155, -28.55787359316241], 'lons': [143.91132052829198, 143.89087772791936, 143.89087772791936, 143.9113170407728]}"
165,S_k_2074,"                                            geometry
0  POLYGON ((143.82723 -28.63032, 143.80677 -28.6...","{'lats': [-28.63032247328765, -28.630320929943963, -28.612275199962703, -28.61227365776922], 'lons': [143.82722579178846, 143.80677245958387, 143.80677245958387, 143.82722229458926]}"
166,S_k_2075,"                                            geometry
0  POLYGON ((144.61142 -26.39463, 144.59138 -26.3...","{'lats': [-26.394625408656143, -26.3946240049849, -26.376572474726846, -26.376571072161372], 'lons': [144.61142118447205, 144.59137725747806, 144.59137725747806, 144.61141806850355]}"
167,S_k_2076,"                                            geometry
0  POLYGON ((143.97043 -28.69192, 143.94997 -28.6...","{'lats': [-28.69192239019587, -28.691920842923317, -28.673875277145058, -28.67387373102403], 'lons': [143.97043176960852, 143.9499664762714, 143.9499664762714, 143.97042826142248]}"
168,S_k_2077,"                                            geometry
0  POLYGON ((144.18283 -28.68912, 144.16237 -28.6...","{'lats': [-28.689122393975236, -28.68912084688137, -28.671075273634436, -28.671073727692022], 'lons': [144.18283149748137, 144.16236674864857, 144.16236674864857, 144.18282798979527]}"
169,S_k_2078,"                                            geometry
0  POLYGON ((143.89125 -28.83482, 143.87075 -28.8...","{'lats': [-28.834822197000843, -28.83482064059664, -28.81677545660538, -28.816773901355763], 'lons': [143.8912457095641, 143.87075252352201, 143.87075252352201, 143.8912421757849]}"
170,S_k_2079,"                                            geometry
0  POLYGON ((143.83244 -28.80152, 143.81196 -28.8...","{'lats': [-28.801522242075663, -28.8015206878016, -28.78347541473442, -28.78347386161422], 'lons': [143.8324424520497, 143.8119557840244, 143.8119557840244, 143.8324389242477]}"
171,S_k_2080,"                                            geometry
0  POLYGON ((143.75265 -28.89822, 143.73215 -28.8...","{'lats': [-28.8982221110914, -28.898220550627933, -28.880175536409517, -28.88017397710199], 'lons': [143.75265192686302, 143.73214630052306, 143.73214630052306, 143.75264838168135]}"
172,S_k_2081,"                                            geometry
0  POLYGON ((144.25536 -29.00572, 144.23484 -29.0...","{'lats': [-29.005721965152095, -29.00572039779469, -28.987675671980202, -28.987674105781075], 'lons': [144.2553625148032, 144.2348357028843, 144.2348357028843, 144.25535895022034]}"
173,S_k_2082,"                                            geometry
0  POLYGON ((144.45096 -29.00602, 144.43044 -29.0...","{'lats': [-29.00602196474434, -29.006020397367664, -28.987975672358978, -28.9879741061406], 'lons': [144.45096254443206, 144.43043567322826, 144.43043567322826, 144.4509589797949]}"
174,S_k_2083,"                                            geometry
0  POLYGON ((144.47205 -28.86342, 144.45155 -28.8...","{'lats': [-28.86342215826155, -28.863420600026803, -28.84537549259144, -28.84537393551189], 'lons': [144.47204851172648, 144.45154971879012, 144.45154971879012, 144.4720449728072]}"
175,S_k_2084,"                                            geometry
0  POLYGON ((144.79432 -28.60792, 144.77387 -28.6...","{'lats': [-28.60792250347451, -28.607920961558378, -28.589875171923055, -28.58987363115666], 'lons': [144.7943236226944, 144.77387463067174, 144.77387463067174, 144.79432012948368]}"
176,S_k_2085,"                                            geometry
0  POLYGON ((144.80722 -28.57952, 144.78678 -28.5...","{'lats': [-28.57952254172537, -28.57952100161832, -28.56147513639329, -28.561473597435366], 'lons': [144.80722087615968, 144.78677737973177, 144.78677737973177, 144.80721738800057]}"
177,S_k_2086,"                                            geometry
0  POLYGON ((144.65192 -26.40393, 144.63188 -26.4...","{'lats': [-26.403925396782, -26.403923992540996, -26.385872485743597, -26.385871082608535], 'lons': [144.6519219872665, 144.63187645392418, 144.63187645392418, 144.65191886977897]}"
178,S_k_2087,"                                            geometry
0  POLYGON ((144.82401 -28.44432, 144.80359 -28.4...","{'lats': [-28.444322723486184, -28.44432119197832, -28.426274967566982, -28.42627343720539], 'lons': [144.82400785565113, 144.80359041222255, 144.80359041222255, 144.82400439146156]}"
179,S_k_2088,"                                            geometry
0  POLYGON ((144.89030 -28.36812, 144.86990 -28.3...","{'lats': [-28.368122825683415, -28.368121299012653, -28.350074872645674, -28.350073347119586], 'lons': [144.89030055676477, 144.86989771783382, 144.86989771783382, 144.8902971060275]}"
180,S_k_2089,"                                            geometry
0  POLYGON ((144.89049 -28.30512, 144.87010 -28.3...","{'lats': [-28.305122910043224, -28.305121387366516, -28.28707479429375, -28.2870732727604], 'lons': [144.89049454372883, 144.87010373641408, 144.87010373641408, 144.89049110408257]}"
181,S_k_2090,"                                            geometry
0  POLYGON ((144.96539 -28.25032, 144.94501 -28.2...","{'lats': [-28.250322983323933, -28.25032146411765, -28.232274726233374, -28.232273208169318], 'lons': [144.9653893291101, 144.94500895584414, 144.94500895584414, 144.96538589908863]}"
182,S_k_2091,"                                            geometry
0  POLYGON ((144.97760 -28.40652, 144.95719 -28.4...","{'lats': [-28.40652277420458, -28.406521245097064, -28.388474920459156, -28.388473392497126], 'lons': [144.97760423138413, 144.95719403982804, 144.95719403982804, 144.9776007738729]}"
183,S_k_2092,"                                            geometry
0  POLYGON ((145.50850 -28.31252, 145.48810 -28.3...","{'lats': [-28.312522900140586, -28.312521376994976, -28.294474803491045, -28.294473281488944], 'lons': [145.5084952490161, 145.48810303047625, 145.48810303047625, 145.50849180806853]}"
184,S_k_2093,"                                            geometry
0  POLYGON ((145.49642 -28.57772, 145.47598 -28.5...","{'lats': [-28.5777225441489, -28.577721004156487, -28.55967513414219, -28.55967359529886], 'lons': [145.49642070221782, 145.4759775538336, 145.4759775538336, 145.49641721437868]}"
185,S_k_2094,"                                            geometry
0  POLYGON ((145.20054 -28.79782, 145.18006 -28.7...","{'lats': [-28.797822247081914, -28.797820693044457, -28.779775410083996, -28.779773857200315], 'lons': [145.20054209044494, 145.18005614596095, 145.18005614596095, 145.2005385633066]}"
186,S_k_2095,"                                            geometry
0  POLYGON ((145.15504 -28.79702, 145.13456 -28.7...","{'lats': [-28.79702224816432, -28.797020694178013, -28.77897540907857, -28.778973856246033], 'lons': [145.15504201226906, 145.1345562242085, 145.1345562242085, 145.1550384852742]}"
187,S_k_2096,"                                            geometry
0  POLYGON ((145.46234 -28.76802, 145.44186 -28.7...","{'lats': [-28.76802228738778, -28.768020735255302, -28.749975372643362, -28.74997382166403], 'lons': [145.46233918054702, 145.44185905852893, 145.44185905852893, 145.46233565875002]}"
188,S_k_2097,"                                            geometry
0  POLYGON ((144.46622 -26.35093, 144.44618 -26.3...","{'lats': [-26.35092546441288, -26.350924063417747, -26.33287242299718, -26.332871023107007], 'lons': [144.4662174174503, 144.4461810280643, 144.4461810280643, 144.46621430861234]}"
189,S_k_2098,"                                            geometry
0  POLYGON ((145.33541 -28.49752, 145.31499 -28.4...","{'lats': [-28.49752265203108, -28.497521117142085, -28.479475033936293, -28.47947350019469], 'lons': [145.33541296836415, 145.31498529480248, 145.31498529480248, 145.33540949475835]}"
190,S_k_2099,"                                            geometry
0  POLYGON ((145.29472 -28.55242, 145.27428 -28.5...","{'lats': [-28.552422578202588, -28.552421039820917, -28.534375102511287, -28.53437356527818], 'lons': [145.29471825906097, 145.27427999923748, 145.27427999923748, 145.29471477571684]}"
191,S_k_2100,"                                            geometry
0  POLYGON ((148.58609 -27.19942, 148.56591 -27.1...","{'lats': [-27.19942437045929, -27.199422917144375, -27.18137343822512, -27.181371986031262], 'lons': [148.58609212305655, 148.56590625218377, 148.56590625218377, 148.58608887364304]}"
192,S_k_2101,"                                            geometry
0  POLYGON ((148.65270 -27.25992, 148.63250 -27.2...","{'lats': [-27.259924291555713, -27.259922834480818, -27.241873511471596, -27.24187205551895], 'lons': [148.65269757703362, 148.6325007931086, 148.6325007931086, 148.65269431742195]}"
193,S_k_2102,"                                            geometry
0  POLYGON ((148.45630 -27.30992, 148.43610 -27.3...","{'lats': [-27.30992422625686, -27.30992276607154, -27.291873572090655, -27.291872113028553], 'lons': [148.45630209739937, 148.4360962685206, 148.4360962685206, 148.45629882934153]}"
194,S_k_2103,"                                            geometry
0  POLYGON ((148.32756 -27.98422, 148.30723 -27.9...","{'lats': [-27.98422333784573, -27.98422183544194, -27.966174396987196, -27.966172895720135], 'lons': [148.32756421527117, 148.30723409289806, 148.30723409289806, 148.32756083168894]}"
195,S_k_2104,"                                            geometry
0  POLYGON ((148.11016 -27.97282, 148.08984 -27.9...","{'lats': [-27.97282335298473, -27.97282185129896, -27.95477438292835, -27.954772882379075], 'lons': [148.11016314702204, 148.08983516213632, 148.08983516213632, 148.11015976541842]}"
196,S_k_2105,"                                            geometry
0  POLYGON ((147.74836 -27.97842, 147.72803 -27.9...","{'lats': [-27.978423345548528, -27.97842184351006, -27.960374389833962, -27.96037288893211], 'lons': [147.7483636716977, 147.7280346369748, 147.7280346369748, 147.74836028912222]}"
197,S_k_2106,"                                            geometry
0  POLYGON ((147.73908 -28.12952, 147.71872 -28.1...","{'lats': [-28.129523144535934, -28.129521632967503, -28.111474576510634, -28.111473066081917], 'lons': [147.73907788576005, 147.71872040976345, 147.71872040976345, 147.73907447688114]}"
198,S_k_2107,"                                            geometry
0  POLYGON ((147.66397 -28.07872, 147.64363 -28.0...","{'lats': [-28.078723212195705, -28.07872170383418, -28.060674513674982, -28.060673006452124], 'lons': [147.66397309465137, 147.6436252053016, 147.6436252053016, 147.66396969463327]}"
199,S_k_2108,"                                            geometry
0  POLYGON ((144.45652 -26.39923, 144.43648 -26.3...","{'lats': [-26.39922540278328, -26.399223998830234, -26.381172480175653, -26.38117107732846], 'lons': [144.45652158150412, 144.43647686007034, 144.43647686007034, 144.45651846478435]}"
200,S_k_2109,"                                            geometry
0  POLYGON ((147.48459 -28.24172, 147.46421 -28.2...","{'lats': [-28.241722994815802, -28.241721476153838, -28.22367471556026, -28.22367319804033], 'lons': [147.48458851208713, 147.4642097736213, 147.4642097736213, 147.48458508357416]}"
201,S_k_2110,"                                            geometry
0  POLYGON ((146.21134 -26.65463, 146.19125 -26.6...","{'lats': [-26.65462507559879, -26.654623655964585, -26.636572783763466, -26.636571365239885], 'lons': [146.21134377648056, 146.1912546441401, 146.1912546441401, 146.21134061784517]}"
202,S_k_2111,"                                            geometry
0  POLYGON ((146.20394 -26.59003, 146.18386 -26.5...","{'lats': [-26.590025158561584, -26.590023742900165, -26.57197270677867, -26.57197129222666], 'lons': [146.2039381344504, 146.1838602914893, 146.18386029148934, 146.20393498645515]}"
203,S_k_2112,"                                            geometry
0  POLYGON ((146.63892 -26.42613, 146.61887 -26.4...","{'lats': [-26.42612536842551, -26.42612396282405, -26.408072512052854, -26.408071107557745], 'lons': [146.63892390520095, 146.61887453417597, 146.61887453417597, 146.63892078408531]}"
204,S_k_2113,"                                            geometry
0  POLYGON ((146.44882 -26.41113, 146.42878 -26.4...","{'lats': [-26.41112538758711, -26.41112398290493, -26.393072494274584, -26.393071090698477], 'lons': [146.44882260905428, 146.4287758315484, 146.4287758315484, 146.44881949039043]}"
205,S_k_2114,"                                            geometry
0  POLYGON ((146.25843 -26.44823, 146.23837 -26.4...","{'lats': [-26.44822534018031, -26.448223933224018, -26.430172538259303, -26.430171132409768], 'lons': [146.25842581671853, 146.23837262085138, 146.23837262085138, 146.25842269198813]}"
206,S_k_2115,"                                            geometry
0  POLYGON ((146.64225 -25.59713, 146.62234 -25.5...","{'lats': [-25.597126415944352, -25.59712506080439, -25.579071540475663, -25.579070186427042], 'lons': [146.642253787318, 146.62234471878443, 146.62234471878443, 146.64225079967812]}"
207,S_k_2116,"                                            geometry
0  POLYGON ((146.52316 -25.67113, 146.50324 -25.6...","{'lats': [-25.671126323399275, -25.671124963782976, -25.65307162628357, -25.65307026775992], 'lons': [146.52315992197734, 146.50323857825126, 146.50323857825126, 146.52315692258753]}"
208,S_k_2117,"                                            geometry
0  POLYGON ((146.57007 -25.73423, 146.55013 -25.7...","{'lats': [-25.734226244335577, -25.734224880898005, -25.71617169959613, -25.716170337252326], 'lons': [146.57006517210948, 146.55013332309787, 146.55013332309787, 146.57006216267538]}"
209,S_k_2118,"                                            geometry
0  POLYGON ((146.62906 -25.69503, 146.60914 -25.6...","{'lats': [-25.69502629346906, -25.695024932405865, -25.676971654036166, -25.67697029406604], 'lons': [146.6290619084677, 146.6091365898605, 146.6091365898605, 146.6290589052762]}"
210,S_k_2119,"                                            geometry
0  POLYGON ((144.42772 -26.43103, 144.40767 -26.4...","{'lats': [-26.431025362164405, -26.431023956262596, -26.412972517861974, -26.412971113066607], 'lons': [144.4277243288302, 144.4076741101462, 144.4076741101462, 144.42772120691333]}"
211,S_k_2120,"                                            geometry
0  POLYGON ((146.19152 -26.40613, 146.17148 -26.4...","{'lats': [-26.406125393972637, -26.40612398959684, -26.38807248835012, -26.388071085080295], 'lons': [146.19152217723223, 146.17147626377877, 146.17147626377877, 146.1915190593853]}"
212,S_k_2121,"                                            geometry
0  POLYGON ((146.17778 -25.88953, 146.15782 -25.8...","{'lats': [-25.88952604915941, -25.889524676300134, -25.871471880592562, -25.871470508829837], 'lons': [146.17777816871163, 146.15782031408816, 146.15782031408816, 146.17777513445785]}"
213,S_k_2122,"                                            geometry
0  POLYGON ((147.40142 -28.56032, 147.38098 -28.5...","{'lats': [-28.5603225675713, -28.560321028686758, -28.54227511238617, -28.542273574650345], 'lons': [147.4014190216047, 147.38097923599238, 147.38097923599238, 147.4014155368575]}"
214,S_k_2123,"                                            geometry
0  POLYGON ((146.96310 -28.38272, 146.94270 -28.3...","{'lats': [-28.38272280611603, -28.382721278519004, -28.364674890819753, -28.36467336436771], 'lons': [146.96310195303425, 146.9426963202774, 146.9426963202774, 146.96309849972266]}"
215,S_k_2124,"                                            geometry
0  POLYGON ((146.80889 -28.22722, 146.78851 -28.2...","{'lats': [-28.227223014186496, -28.227221496442073, -28.209174697569775, -28.209173180967085], 'lons': [146.80888713536424, 146.7885111516151, 146.7885111516151, 146.8088837093936]}"
216,S_k_2125,"                                            geometry
0  POLYGON ((146.24826 -27.98932, 146.22793 -27.9...","{'lats': [-27.989323331071702, -27.989321828346647, -27.971274403277924, -27.9712729016897], 'lons': [146.248264693375, 146.22793361435163, 146.22793361435163, 146.24826130890733]}"
217,S_k_2126,"                                            geometry
0  POLYGON ((147.02166 -27.99072, 147.00133 -27.9...","{'lats': [-27.99072332921203, -27.990721826398776, -27.97267440500493, -27.97267290332854], 'lons': [147.02166482464114, 147.001333482964, 147.001333482964, 147.0216614399304]}"
218,S_k_2127,"                                            geometry
0  POLYGON ((146.85203 -27.60752, 146.83177 -27.6...","{'lats': [-27.607523835937794, -27.607522357182162, -27.58947393447096, -27.589472456844447], 'lons': [146.85202924630664, 146.83176909431256, 146.83176909431256, 146.8520259276373]}"
219,S_k_2128,"                                            geometry
0  POLYGON ((146.91641 -27.37322, 146.89619 -27.3...","{'lats': [-27.373224143472992, -27.373222679345915, -27.355173648944096, -27.355172185941488], 'lons': [146.91640783702601, 146.8961905235368, 146.8961905235368, 146.91640455825186]}"
220,S_k_2129,"                                            geometry
0  POLYGON ((146.45861 -27.38862, 146.43839 -27.3...","{'lats': [-27.388624123313345, -27.38862265822663, -27.37057366765994, -27.370572203697993], 'lons': [146.45860923624767, 146.4383891230099, 146.4383891230099, 146.4586059548624]}"
221,S_k_2130,"                                            geometry
0  POLYGON ((144.41793 -26.52143, 144.39787 -26.5...","{'lats': [-26.521425246509075, -26.521423835061636, -26.503372625172272, -26.503371214832963], 'lons': [144.41793216393896, 144.39786626763495, 144.39786626763495, 144.4179290272142]}"
222,S_k_2131,"                                            geometry
0  POLYGON ((147.12112 -26.40123, 147.10108 -26.4...","{'lats': [-26.40122540022963, -26.401223996154048, -26.383172482544897, -26.383171079575206], 'lons': [147.12112175415672, 147.10107668725445, 147.10107668725445, 147.12111863711027]}"
223,S_k_2132,"                                            geometry
0  POLYGON ((146.98361 -26.24593, 146.96359 -26.2...","{'lats': [-26.245925598118756, -26.24592420354556, -26.227872298955386, -26.22787090548521], 'lons': [146.9836084015699, 146.96359005248587, 146.96359005248587, 146.9836053098174]}"
224,S_k_2133,"                                            geometry
0  POLYGON ((147.08183 -26.44663, 147.06177 -26.4...","{'lats': [-26.446625342225758, -26.446623935367565, -26.42857253636147, -26.42857113061001], 'lons': [147.0818256782536, 147.06177275944717, 147.06177275944717, 147.081822553785]}"
225,S_k_2134,"                                            geometry
0  POLYGON ((146.98023 -26.48793, 146.96017 -26.4...","{'lats': [-26.48792528940001, -26.48792388000864, -26.469872585375267, -26.469871177091395], 'lons': [146.98022925610596, 146.9601691782141, 146.9601691782141, 146.98022612487452]}"
226,S_k_2135,"                                            geometry
0  POLYGON ((146.53447 -26.99532, 146.51432 -26.9...","{'lats': [-26.99532463576779, -26.99532319510805, -26.97727319195759, -26.977271752414964], 'lons': [146.53447384980828, 146.51432454254353, 146.51432454254353, 146.5344706346244]}"
227,S_k_2136,"                                            geometry
0  POLYGON ((146.76238 -27.11482, 146.74221 -27.1...","{'lats': [-27.114824480594926, -27.114823032531078, -27.096773335990143, -27.096771889045723], 'lons': [146.76238452519596, 146.74221385715333, 146.74221385715333, 146.76238129000325]}"
228,S_k_2137,"                                            geometry
0  POLYGON ((146.95319 -27.22732, 146.93300 -27.2...","{'lats': [-27.227324334087058, -27.227322879038695, -27.209273471989256, -27.209272018062503], 'lons': [146.95319463606737, 146.93300373682345, 146.93300373682345, 146.95319138195384]}"
229,S_k_2138,"                                            geometry
0  POLYGON ((147.16308 -27.11322, 147.14291 -27.1...","{'lats': [-27.113224482675633, -27.113223034711027, -27.095173334058757, -27.095171887213546], 'lons': [147.16308438182296, 147.14291400066057, 147.14291400066057, 147.16308114689875]}"
230,S_k_2139,"                                            geometry
0  POLYGON ((147.52347 -26.98992, 147.50333 -26.9...","{'lats': [-26.98992464276877, -26.989923202443244, -26.971873185459483, -26.971871746250965], 'lons': [147.5234733689727, 147.50332502383003, 147.50332502383003, 147.52347015469087]}"
231,S_k_2140,"                                            geometry
0  POLYGON ((147.67037 -26.92472, 147.65023 -26.9...","{'lats': [-26.924724727223747, -26.92472329093109, -26.906673107072553, -26.906671671895655], 'lons': [147.67036757399626, 147.65023082424358, 147.65023082424358, 147.67036437059065]}"
232,S_k_2141,"                                            geometry
0  POLYGON ((144.66694 -26.62483, 144.64686 -26.6...","{'lats': [-26.62482511388681, -26.62482369608579, -26.606772748233887, -26.606771331542937], 'lons': [144.66694117143857, 144.64685725163736, 144.64685725163736, 144.66693801771467]}"
233,S_k_2142,"                                            geometry
0  POLYGON ((147.65909 -27.20582, 147.63891 -27.2...","{'lats': [-27.20582436211807, -27.205822908405587, -27.187773445968176, -27.187771993376888], 'lons': [147.65909269919595, 147.63890567550567, 147.63890567550567, 147.65908944870475]}"
234,S_k_2143,"                                            geometry
0  POLYGON ((147.73059 -27.20232, 147.71041 -27.2...","{'lats': [-27.202324366679846, -27.20232291318479, -27.184273441733538, -27.184271989359612], 'lons': [147.73059238409593, 147.71040599090023, 147.71040599090023, 147.73058913419413]}"
235,S_k_2144,"                                            geometry
0  POLYGON ((148.27887 -26.96532, 148.25873 -26.9...","{'lats': [-26.965324674650052, -26.965323235846668, -26.947273155868476, -26.947271718181625], 'lons': [148.27887118021076, 148.25872721464495, 148.25872721464495, 148.2788679700357]}"
236,S_k_2145,"                                            geometry
0  POLYGON ((148.04429 -27.22832, 148.02410 -27.2...","{'lats': [-27.228324332782933, -27.22832287767243, -27.210273473199894, -27.210272019211015], 'lons': [148.04429472620703, 148.02410364659946, 148.02410364659946, 148.04429147192496]}"
237,S_k_2146,"                                            geometry
0  POLYGON ((147.86504 -27.68982, 147.84476 -27.6...","{'lats': [-27.689823727498393, -27.689822243589855, -27.671774035158165, -27.67177255238039], 'lons': [147.8650368282875, 147.84476150528306, 147.84476150528306, 147.86503349551793]}"
238,S_k_2147,"                                            geometry
0  POLYGON ((147.67754 -27.72382, 147.65726 -27.7...","{'lats': [-27.723823682637025, -27.72382219659749, -27.70577407681365, -27.70577259190556], 'lons': [147.67753996999414, 147.65725836065778, 147.65725836065778, 147.67753663138626]}"
239,S_k_2148,"                                            geometry
0  POLYGON ((147.45232 -27.53582, 147.43208 -27.5...","{'lats': [-27.535823930235164, -27.53582245596261, -27.51777384691814, -27.517772373773262], 'lons': [147.45232266709755, 147.4320756796441, 147.4320756796441, 147.45231936067543]}"
240,S_k_2150,"                                            geometry
0  POLYGON ((146.64564 -27.74852, 146.62536 -27.7...","{'lats': [-27.748523650023664, -27.748522162435197, -27.730474107096818, -27.730472620640295], 'lons': [146.6456422558114, 146.62535607271784, 146.62535607271784, 146.64563891295722]}"
241,S_k_2152,"                                            geometry
0  POLYGON ((144.44434 -26.60503, 144.42426 -26.6...","{'lats': [-26.60502513931017, -26.60502372272667, -26.586972724642592, -26.586971309168778], 'lons': [144.4443394428182, 144.42425898188756, 144.42425898188756, 144.4443362923546]}"
242,S_k_2154,"                                            geometry
0  POLYGON ((145.96811 -26.21483, 145.94809 -26.2...","{'lats': [-26.21482563764956, -26.21482424497631, -26.196772262283762, -26.196770870712957], 'lons': [145.96810574070435, 145.94809271587476, 145.94809271587476, 145.96810265399955]}"
243,S_k_2155,"                                            geometry
0  POLYGON ((143.77882 -26.41893, 143.75878 -26.4...","{'lats': [-26.41892537762402, -26.418923972463848, -26.400872503518386, -26.40087109946443], 'lons': [143.7788232829231, 143.7587751570423, 143.7587751570423, 143.7788201629845]}"
244,S_k_2156,"                                            geometry
0  POLYGON ((143.77481 -26.25023, 143.75479 -26.2...","{'lats': [-26.2502255926505, -26.250224197814532, -26.232172304028207, -26.23217091029534], 'lons': [143.77480876981403, 143.7547896838926, 143.7547896838926, 143.7748056773631]}"
245,S_k_2157,"                                            geometry
0  POLYGON ((143.74002 -26.40283, 143.71998 -26.4...","{'lats': [-26.402825398186618, -26.402823994013012, -26.384772484440397, -26.384771081372705], 'lons': [143.74002189229188, 143.7199765489887, 143.7199765489887, 143.7400187749841]}"
246,S_k_2158,"                                            geometry
0  POLYGON ((143.42019 -26.04043, 143.40021 -26.0...","{'lats': [-26.04042585871805, -26.040424476680812, -26.022372057221492, -26.022370676283536], 'lons': [143.42019089989253, 143.40020757078324, 143.40020757078324, 143.42018784138622]}"
247,S_k_2161,"                                            geometry
0  POLYGON ((143.43398 -25.92333, 143.41402 -25.9...","{'lats': [-25.923326006570473, -25.923324631657426, -25.905271920090623, -25.905270546274735], 'lons': [143.43398101153457, 143.41401746855541, 143.41401746855541, 143.4339779718602]}"
248,S_k_2162,"                                            geometry
0  POLYGON ((143.33036 -25.70783, 143.31044 -25.7...","{'lats': [-25.707826277431327, -25.707824915592997, -25.689771668907273, -25.689770308162238], 'lons': [143.33036297339964, 143.31043552390992, 143.31043552390992, 143.33035996817074]}"
249,S_k_2163,"                                            geometry
0  POLYGON ((142.96867 -25.73343, 142.94873 -25.7...","{'lats': [-25.733426245338823, -25.733424881949727, -25.715371698665816, -25.715370336370473], 'lons': [142.96866510543657, 142.94873338983444, 142.94873338983444, 142.96866209612998]}"
250,S_k_2164,"                                            geometry
0  POLYGON ((142.94467 -25.74343, 142.92473 -25.7...","{'lats': [-25.743426232796523, -25.743424868801483, -25.725371710296162, -25.725370347395053], 'lons': [142.94466593905094, 142.92473255542333, 142.92473255542333, 142.94466292815045]}"
251,S_k_2165,"                                            geometry
0  POLYGON ((145.54361 -26.25563, 145.52359 -26.2...","{'lats': [-26.255625585782507, -26.25562419061652, -26.237572310399567, -26.23757091633678], 'lons': [145.54360923237826, 145.52358922088987, 145.52358922088987, 145.54360613905018]}"
252,S_k_2166,"                                            geometry
0  POLYGON ((143.02606 -25.64003, 143.00614 -25.6...","{'lats': [-25.640026362316423, -25.640025004582057, -25.621971590198832, -25.621970233556564], 'lons': [143.02605734082144, 143.0061411618777, 143.0061411618777, 143.02605434637363]}"
253,S_k_2167,"                                            geometry
0  POLYGON ((142.69504 -25.42503, 142.67516 -25.4...","{'lats': [-25.425026630435188, -25.4250252856849, -25.406971341622317, -25.40696999796035], 'lons': [142.69503961320683, 142.6751589064955, 142.6751589064955, 142.6950366527716]}"
254,S_k_2168,"                                            geometry
0  POLYGON ((143.14314 -25.44623, 143.12326 -25.4...","{'lats': [-25.446226604069306, -25.446225258040744, -25.428171366064245, -25.428170021124373], 'lons': [143.14314135221917, 143.12325716581233, 143.12325716581233, 143.1431383884419]}"
255,S_k_2169,"                                            geometry
0  POLYGON ((143.16444 -25.41643, 143.14456 -25.4...","{'lats': [-25.416426641126293, -25.416425296894428, -25.398371331711523, -25.398369988567822], 'lons': [143.16443890831906, 143.14455961206065, 143.14455961206065, 143.16443594923882]}"
256,S_k_2170,"                                            geometry
0  POLYGON ((143.37540 -26.18253, 143.35540 -26.1...","{'lats': [-26.182525678670935, -26.182524287969883, -26.16447222423031, -26.16447083463112], 'lons': [143.37540298178055, 143.3553954774162, 143.3553954774162, 143.37539990031206]}"
257,S_k_2171,"                                            geometry
0  POLYGON ((143.35227 -26.92472, 143.33213 -26.9...","{'lats': [-26.924724727223747, -26.92472329093109, -26.906673107072553, -26.906671671895655], 'lons': [143.35226757399622, 143.33213082424356, 143.33213082424356, 143.3522643705906]}"
258,S_k_2172,"                                            geometry
0  POLYGON ((143.48037 -26.94022, 143.46023 -26.9...","{'lats': [-26.940224707158897, -26.940223269907918, -26.922173125695476, -26.922171689560553], 'lons': [143.48036894985233, 143.46022944709622, 143.46022944709622, 143.4803657438636]}"
259,S_k_2173,"                                            geometry
0  POLYGON ((143.51917 -26.94082, 143.49903 -26.9...","{'lats': [-26.940824706382024, -26.940823269093944, -26.922773126416505, -26.922771690244492], 'lons': [143.51916900313358, 143.49902939376483, 143.49902939376483, 143.5191657970448]}"
260,S_k_2175,"                                            geometry
0  POLYGON ((145.54259 -26.07783, 145.52260 -26.0...","{'lats': [-26.077825811397304, -26.077824427081794, -26.05977210111359, -26.05977071789803], 'lons': [145.5425940710032, 145.52260439665721, 145.52260439665721, 145.5425910064651]}"
261,S_k_2176,"                                            geometry
0  POLYGON ((143.15055 -26.74732, 143.13045 -26.7...","{'lats': [-26.747324956306137, -26.74732353096337, -26.729272894466277, -26.72927147023589], 'lons': [143.15055190610695, 143.13044650685825, 143.13044650685825, 143.1505487321578]}"
262,S_k_2177,"                                            geometry
0  POLYGON ((143.22805 -26.70573, 143.20795 -26.7...","{'lats': [-26.70572500987509, -26.705723587095214, -26.68767284475375, -26.687671423085465], 'lons': [143.228048252984, 143.20795016341995, 143.20795016341995, 143.2280450859137]}"
