,code,geom,box
860,S_k_6938,"                                            geometry
0  POLYGON ((151.19088 -32.85212, 151.16952 -32.8...","{'lats': [-32.85211653449463, -32.85211471047409, -32.83408071677108, -32.83407889400321], 'lons': [151.1908816754023, 151.1695161644225, 151.1695161644225, 151.19087735492326]}"
861,S_k_6950,"                                            geometry
0  POLYGON ((151.39279 -32.89772, 151.37141 -32.8...","{'lats': [-32.89771646787444, -32.89771464068456, -32.87968077862839, -32.87967895269244], 'lons': [151.39278714332542, 151.37141069162251, 151.37141069162251, 151.39278281309035]}"
862,S_k_6951,"                                            geometry
0  POLYGON ((151.42659 -32.89812, 151.40521 -32.8...","{'lats': [-32.898116467289825, -32.89811464007212, -32.88008077917116, -32.880078953207395], 'lons': [151.4265871913444, 151.40521064356068, 151.40521064356068, 151.42658286102366]}"
863,S_k_6958,"                                            geometry
0  POLYGON ((151.88665 -32.60362, 151.86535 -32.6...","{'lats': [-32.603616896698746, -32.60361508989374, -32.585580380439445, -32.58557857488031], 'lons': [151.88665209413844, 151.86534577208448, 151.86534577208448, 151.88664782646845]}"
864,S_k_6975,"                                            geometry
0  POLYGON ((151.93305 -32.57992, 151.91175 -32.5...","{'lats': [-32.5799169311676, -32.57991512599956, -32.56188034843076, -32.561878544507955], 'lons': [151.93304929192652, 151.91174857679843, 151.91174857679843, 151.93304502926182]}"
865,S_k_6978,"                                            geometry
0  POLYGON ((152.13534 -32.51942, 152.11406 -32.5...","{'lats': [-32.51941701909777, -32.519415218104655, -32.50138026677513, -32.5013784670256], 'lons': [152.13534215354295, 152.11405572155678, 152.11405572155678, 152.1353379036309]}"
866,S_k_7071,"                                            geometry
0  POLYGON ((151.85147 -32.71742, 151.83013 -32.7...","{'lats': [-32.71741673100663, -32.7174149163295, -32.699380534300744, -32.699378720872595], 'lons': [151.85146559552194, 151.83013225864934, 151.83013225864934, 151.85146130374275]}"
867,S_k_7202,"                                            geometry
0  POLYGON ((144.15133 -35.57571, 144.12927 -35.5...","{'lats': [-35.57571247722042, -35.57571045795638, -35.55768448070843, -35.55768246277875], 'lons': [144.1513309131454, 144.12926661617948, 144.12926661617948, 144.15132597150853]}"
868,S_k_7213,"                                            geometry
0  POLYGON ((143.46114 -34.91751, 143.43926 -34.9...","{'lats': [-34.91751347148552, -34.91751150056006, -34.89948355905373, -34.8994815894416], 'lons': [143.46114215529147, 143.4392554528395, 143.4392554528395, 143.4611373713084]}"
869,S_k_7214,"                                            geometry
0  POLYGON ((143.43654 -34.89581, 143.41466 -34.8...","{'lats': [-34.89581350412473, -34.89581153477987, -34.87778352878892, -34.8777815607567], 'lons': [143.43653927793986, 143.41465833274617, 143.41465833274617, 143.43653449906827]}"
870,S_k_7219,"                                            geometry
0  POLYGON ((143.36173 -34.86211, 143.33986 -34.8...","{'lats': [-34.86211355479511, -34.862111587903264, -34.84408348180352, -34.84408151622327], 'lons': [143.3617348155393, 143.33986279910937, 143.33986279910937, 143.3617300445952]}"
871,S_k_7222,"                                            geometry
0  POLYGON ((143.37623 -34.82061, 143.35437 -34.8...","{'lats': [-34.82061361716289, -34.82061165328912, -34.802583423969594, -34.80258146140613], 'lons': [143.376229330501, 143.35436828901865, 143.35436828901868, 143.3762245693013]}"
872,S_k_7229,"                                            geometry
0  POLYGON ((143.23942 -34.75351, 143.21758 -34.7...","{'lats': [-34.75351371793192, -34.75351175893164, -34.7354833305218, -34.73548137282973], 'lons': [143.239420485689, 143.2175771416855, 143.2175771416855, 143.23941574020319]}"
873,S_k_7230,"                                            geometry
0  POLYGON ((143.31692 -34.72441, 143.29508 -34.7...","{'lats': [-34.72441376160598, -34.7244118047168, -34.706383290019176, -34.70638133443733], 'lons': [143.31691665897188, 143.29508097180124, 143.29508097180124, 143.31691192028498]}"
874,S_k_7241,"                                            geometry
0  POLYGON ((142.93911 -34.65991, 142.91729 -34.6...","{'lats': [-34.659913858349604, -34.6599119061345, -34.6418832002973, -34.641881249387524], 'lons': [142.93910819666928, 142.91728944161974, 142.91728944161974, 142.93910347301804]}"
875,S_k_7247,"                                            geometry
0  POLYGON ((142.84130 -34.58321, 142.81950 -34.5...","{'lats': [-34.58321397328438, -34.583212026618114, -34.56518309369857, -34.56518114833528], 'lons': [142.84129816880153, 142.8194994783945, 142.8194994783945, 142.8412934629689]}"
876,S_k_7253,"                                            geometry
0  POLYGON ((141.77304 -34.10251, 141.75136 -34.1...","{'lats': [-34.10251469089923, -34.10251277878157, -34.08448242798886, -34.08448051715966], 'lons': [141.77303618006977, 141.75136152220693, 141.75136152220693, 141.7730315844266]}"
877,S_k_7254,"                                            geometry
0  POLYGON ((142.12095 -34.18101, 142.09925 -34.1...","{'lats': [-34.18101457403434, -34.18101265630133, -34.162982536416976, -34.16298061997475], 'lons': [142.12094620264295, 142.09925149072527, 142.09925149072527, 142.1209415891783]}"
878,S_k_7256,"                                            geometry
0  POLYGON ((142.53292 -34.76271, 142.51108 -34.7...","{'lats': [-34.76271370412083, -34.76271174445281, -34.744683343329754, -34.744681384970235], 'lons': [142.53292169665588, 142.51107592964317, 142.51107592964317, 142.53291694901856]}"
879,S_k_7259,"                                            geometry
0  POLYGON ((143.13241 -34.70861, 143.11058 -34.7...","{'lats': [-34.708613785312046, -34.7086118295685, -34.69058326803416, -34.69058131359745], 'lons': [143.13241458353997, 143.11058304907644, 143.11058304907644, 143.13240984854056]}"
880,S_k_7280,"                                            geometry
0  POLYGON ((141.59325 -34.19041, 141.57155 -34.1...","{'lats': [-34.19041456003176, -34.19041264162564, -34.172382549408304, -34.17238063229327], 'lons': [141.5932474054093, 141.57155028688996, 141.57155028688996, 141.59324278980614]}"
881,S_k_7281,"                                            geometry
0  POLYGON ((142.24991 -33.07632, 142.22849 -33.0...","{'lats': [-33.07631620648679, -33.07631436685268, -33.0582810213151, -33.058279182939884], 'lons': [142.24990867885288, 142.22848913689518, 142.22848913689518, 142.24990431020873]}"
882,S_k_7285,"                                            geometry
0  POLYGON ((142.45089 -34.52601, 142.42911 -34.5...","{'lats': [-34.52601405892185, -34.526012116387136, -34.507983014268, -34.50798107303452], 'lons': [142.45089071510438, 142.42910693871275, 142.42910693871275, 142.45088602251732]}"
883,S_k_7287,"                                            geometry
0  POLYGON ((142.68392 -34.73951, 142.66208 -34.7...","{'lats': [-34.739513738945575, -34.73951178096113, -34.72148331103418, -34.72148135435752], 'lons': [142.68391864396966, 142.66207898504052, 142.66207898504052, 142.68391390175597]}"
884,S_k_7288,"                                            geometry
0  POLYGON ((142.72960 -34.57201, 142.70780 -34.5...","{'lats': [-34.572013990057734, -34.572012044200875, -34.553983078141236, -34.553981133587016], 'lons': [142.7295967076764, 142.70780094081755, 142.70780094081755, 142.7295920044402]}"
885,S_k_7295,"                                            geometry
0  POLYGON ((143.24381 -34.64481, 143.22199 -34.6...","{'lats': [-34.64481388098619, -34.64481192986428, -34.62678317930303, -34.62678122948599], 'lons': [143.24380621946668, 143.22199142057852, 143.22199142057852, 143.2438014993286]}"
886,S_k_7302,"                                            geometry
0  POLYGON ((143.55601 -34.64821, 143.53419 -34.6...","{'lats': [-34.6482138758896, -34.64821192452158, -34.63018318402987, -34.630181233966816], 'lons': [143.55600666453586, 143.534190975114, 143.534190975114, 143.55600194360701]}"
887,S_k_7311,"                                            geometry
0  POLYGON ((143.46464 -34.87551, 143.44276 -34.8...","{'lats': [-34.8755135346499, -34.875511566782905, -34.857483500483845, -34.85748153392887], 'lons': [143.4646365890162, 143.4427610240576, 143.4427610240576, 143.46463181492146]}"
888,S_k_7313,"                                            geometry
0  POLYGON ((143.08871 -34.70191, 143.06688 -34.7...","{'lats': [-34.70191379536312, -34.70191184010525, -34.683883258712704, -34.68388130476147], 'lons': [143.08871370394107, 143.06688392945662, 143.06688392945662, 143.0887089705045]}"
889,S_k_7314,"                                            geometry
0  POLYGON ((143.09871 -34.66571, 143.07689 -34.6...","{'lats': [-34.66571384965357, -34.665711897018454, -34.64768320836239, -34.64768125703279], 'lons': [143.09870895651696, 143.07688868109713, 143.07688868109713, 143.0987042315156]}"
890,S_k_7318,"                                            geometry
0  POLYGON ((143.83037 -34.36251, 143.80863 -34.3...","{'lats': [-34.36251430334326, -34.362512372587446, -34.344482787542596, -34.34448085808304], 'lons': [143.8303695253912, 143.8086281472513, 143.8086281472513, 143.8303648704646]}"
891,S_k_7321,"                                            geometry
0  POLYGON ((143.53885 -34.97781, 143.51695 -34.9...","{'lats': [-34.977813380739654, -34.977811405417725, -34.95978364319514, -34.95978166918842], 'lons': [143.53885016710265, 143.51694743391403, 143.51694743391403, 143.53884536888734]}"
892,S_k_7322,"                                            geometry
0  POLYGON ((143.58445 -34.97191, 143.56255 -34.9...","{'lats': [-34.971913389621726, -34.97191141473024, -34.95388363495973, -34.95388166138328], 'lons': [143.58444938213984, 143.56254821957384, 143.56254821957384, 143.58444458531892]}"
893,S_k_7324,"                                            geometry
0  POLYGON ((142.44989 -34.55811, 142.42810 -34.5...","{'lats': [-34.558114010871144, -34.558112066018545, -34.540083058836515, -34.54008111528611], 'lons': [142.4498948954404, 142.42810275466329, 142.42810275466329, 142.4498901954246]}"
894,S_k_7325,"                                            geometry
0  POLYGON ((142.41969 -34.55421, 142.39790 -34.5...","{'lats': [-34.554214016710176, -34.55421207213928, -34.53618305342066, -34.536181110151844], 'lons': [142.41969438719502, 142.3979032633602, 142.3979032633602, 142.4196896880824]}"
895,S_k_7329,"                                            geometry
0  POLYGON ((142.37268 -34.47151, 142.35091 -34.4...","{'lats': [-34.47151414045578, -34.47151220185241, -34.45348293864027, -34.45348100133646], 'lons': [142.37268363282521, 142.3509140272835, 142.3509140272835, 142.37267895282457]}"
896,S_k_7330,"                                            geometry
0  POLYGON ((142.37658 -34.45161, 142.35482 -34.4...","{'lats': [-34.451614170211954, -34.451612233042816, -34.433582911038826, -34.43358097516864], 'lons': [142.37658105157126, 142.35481661083068, 142.35481661083068, 142.37657637615814]}"
897,S_k_7333,"                                            geometry
0  POLYGON ((142.39937 -34.39801, 142.37762 -34.3...","{'lats': [-34.39801425031927, -34.39801231700981, -34.37998283673011, -34.37998090471797], 'lons': [142.39937411166784, 142.37762355689975, 142.37762355689975, 142.3993694485893]}"
898,S_k_7334,"                                            geometry
0  POLYGON ((141.25713 -34.08921, 141.23546 -34.0...","{'lats': [-34.089214710686576, -34.0892127995193, -34.07118240962946, -34.071180499750255], 'lons': [141.25713448582982, 141.23546321795288, 141.23546321795288, 141.25712989319953]}"
899,S_k_7337,"                                            geometry
0  POLYGON ((141.55515 -34.18911, 141.53345 -34.1...","{'lats': [-34.18911456196842, -34.189112643655385, -34.17108254761155, -34.171080630589564], 'lons': [141.55514723903596, 141.53345045341115, 141.53345045341115, 141.55514262372859]}"
900,S_k_7338,"                                            geometry
0  POLYGON ((141.60684 -34.15941, 141.58515 -34.1...","{'lats': [-34.15941460620358, -34.159412690016694, -34.14138250657074, -34.14138059167402], 'lons': [141.6068434409574, 141.58515425486542, 141.58515425486542, 141.60683883240316]}"
901,S_k_7451,"                                            geometry
0  POLYGON ((144.09665 -34.22101, 144.07495 -34.2...","{'lats': [-34.2210145144362, -34.22101259383789, -34.20298259171028, -34.20298067240397], 'lons': [144.0966513246729, 144.0749463641431, 144.0749463641431, 144.09664670210157]}"
902,S_k_7493,"                                            geometry
0  POLYGON ((144.20762 -35.50821, 144.18558 -35.5...","{'lats': [-35.508212579556876, -35.508210565285836, -35.49018438587162, -35.49018237293274], 'lons': [144.20762167737814, 144.1855758601466, 144.1855758601466, 144.20761675214555]}"
903,S_k_7494,"                                            geometry
0  POLYGON ((145.77258 -35.96631, 145.75041 -35.9...","{'lats': [-35.96631188341934, -35.96630983509839, -35.94828503086671, -35.948282983892994], 'lons': [145.77258496675867, 145.75041251457074, 145.75041251457074, 145.77257992910523]}"
904,S_k_7495,"                                            geometry
0  POLYGON ((144.22543 -35.53471, 144.20337 -35.5...","{'lats': [-35.53471253939027, -35.534710523160015, -35.51668442309538, -35.51668240819814], 'lons': [144.2254252995987, 144.20337223471003, 144.20337223471003, 144.22542036793243]}"
905,S_k_7526,"                                            geometry
0  POLYGON ((144.42094 -35.64441, 144.39886 -35.6...","{'lats': [-35.64441237297931, -35.64441034862498, -35.626384577303774, -35.626382554286046], 'lons': [144.42094034479553, 144.3988571761553, 144.3988571761553, 144.42093538640617]}"
906,S_k_7540,"                                            geometry
0  POLYGON ((144.66461 -35.42231, 144.64259 -35.4...","{'lats': [-35.42231270966851, -35.4223107017396, -35.40428426528625, -35.40428225868671], 'lons': [144.6646099684751, 144.64258757944532, 144.64258757944532, 144.66460506403934]}"
907,S_k_7541,"                                            geometry
0  POLYGON ((144.67181 -35.40271, 144.64979 -35.4...","{'lats': [-35.40271273933728, -35.40271073285359, -35.384684237788306, -35.38468223263337], 'lons': [144.67180730378558, 144.64979024650057, 144.64979024650057, 144.67180240408268]}"
908,S_k_7543,"                                            geometry
0  POLYGON ((146.26539 -36.02071, 146.24320 -36.0...","{'lats': [-36.02071180050434, -36.020709748114115, -36.00268510767007, -36.00268305662892], 'lons': [146.26539257810484, 146.2432048964653, 146.2432048964653, 146.26538752692935]}"
909,S_k_7544,"                                            geometry
0  POLYGON ((145.96539 -35.98361, 145.94321 -35.9...","{'lats': [-35.98361185705675, -35.98360980744232, -35.96558505528658, -35.96558300701995], 'lons': [145.96538738505922, 145.9432100941226, 145.9432100941226, 145.96538234310958]}"
910,S_k_7547,"                                            geometry
0  POLYGON ((145.73108 -35.95661, 145.70891 -35.9...","{'lats': [-35.95661189819839, -35.95660985060245, -35.93858501717657, -35.93858297092755], 'lons': [145.73108361173755, 145.70891387079504, 145.70891387079504, 145.7310785764913]}"
911,S_k_7548,"                                            geometry
0  POLYGON ((145.68988 -35.91901, 145.66772 -35.9...","{'lats': [-35.9190119554706, -35.919009910683336, -35.900984964122806, -35.9009829206812], 'lons': [145.68987836542144, 145.66771912176995, 145.66771912176995, 145.68987333949516]}"
912,S_k_7553,"                                            geometry
0  POLYGON ((145.49996 -35.81271, 145.47783 -35.8...","{'lats': [-35.8127121172514, -35.8127100803904, -35.79468481424686, -35.79468277872801], 'lons': [145.49996358606154, 145.47783391425335, 145.47783391425335, 145.49995858638934]}"
913,S_k_7556,"                                            geometry
0  POLYGON ((143.50155 -34.98561, 143.47965 -34.9...","{'lats': [-34.98561336899627, -34.985611393105174, -34.96758365408357, -34.96758167950793], 'lons': [143.50155120520148, 143.4796463948934, 143.4796463948934, 143.5015464051421]}"
914,S_k_7557,"                                            geometry
0  POLYGON ((144.02061 -35.45111, 143.99858 -35.4...","{'lats': [-35.45111266606069, -35.451110656006925, -35.4330843057024, -35.43308229697893], 'lons': [144.02061388862305, 143.9985836558169, 143.9985836558169, 144.0206089772245]}"
915,S_k_7558,"                                            geometry
0  POLYGON ((143.96581 -35.39791, 143.94379 -35.3...","{'lats': [-35.397912746602024, -35.39791074047216, -35.37988423105505, -35.379882226253784], 'lons': [143.96580665160198, 143.94379089926326, 143.94379089926326, 143.96580175305746]}"
916,S_k_7573,"                                            geometry
0  POLYGON ((144.56411 -35.39821, 144.54209 -35.3...","{'lats': [-35.39821274614799, -35.398210739996024, -35.38018423147589, -35.38018222665251], 'lons': [144.5641066923589, 144.54209085847012, 144.54209085847012, 144.56410179374197]}"
917,S_k_7590,"                                            geometry
0  POLYGON ((144.41910 -35.31831, 144.39710 -35.3...","{'lats': [-35.318312867013084, -35.318310866744824, -35.300284119448634, -35.3002821205064], 'lons': [144.41909585874896, 144.3971017016986, 144.39710170169863, 144.41909097937423]}"
918,S_k_7593,"                                            geometry
0  POLYGON ((144.42269 -35.29821, 144.40070 -35.2...","{'lats': [-35.2982128973997, -35.29821089860978, -35.28018409128265, -35.280182093818105], 'lons': [144.42269314012557, 144.4007044227357, 144.4007044227357, 144.42268826557952]}"
919,S_k_7597,"                                            geometry
0  POLYGON ((144.42849 -35.27411, 144.40651 -35.2...","{'lats': [-35.274112933823396, -35.27411093680504, -35.25608405752, -35.25608206182626], 'lons': [144.42848988404072, 144.40650768171142, 144.40650768171142, 144.428485015278]}"
920,S_k_7649,"                                            geometry
0  POLYGON ((144.50434 -34.10411, 144.48266 -34.1...","{'lats': [-34.10411468851857, -34.10411277628656, -34.086082430197735, -34.08608051925423], 'lons': [144.5043363839633, 144.4826613181323, 144.4826613181323, 144.50433178795757]}"
921,S_k_7655,"                                            geometry
0  POLYGON ((144.99283 -35.54601, 144.97077 -35.5...","{'lats': [-35.546012522258714, -35.546010505192626, -35.52798443897148, -35.527982423238775], 'lons': [144.9928268456116, 144.97077068732457, 144.97077068732457, 144.99282191119937]}"
922,S_k_7706,"                                            geometry
0  POLYGON ((146.58959 -35.98151, 146.56741 -35.9...","{'lats': [-35.98151186025712, -35.98150981079973, -35.963485052322085, -35.963483004212435], 'lons': [146.58958709139796, 146.5674103880446, 146.5674103880446, 146.58958204997]}"
923,S_k_7707,"                                            geometry
0  POLYGON ((144.10747 -35.12791, 144.08553 -35.1...","{'lats': [-35.12791315454921, -35.127911168255714, -35.109883852904346, -35.10988186793081], 'lons': [144.10747021426656, 144.0855273689498, 144.0855273689498, 144.10746538044137]}"
924,S_k_7730,"                                            geometry
0  POLYGON ((144.99170 -36.05931, 144.96950 -36.0...","{'lats': [-36.05931174163994, -36.059309686358965, -36.04128516219284, -36.041283108262235], 'lons': [144.99169799123206, 144.96949947853088, 144.96949947853088, 144.99169293043948]}"
925,S_k_7755,"                                            geometry
0  POLYGON ((144.92887 -35.85481, 144.90673 -35.8...","{'lats': [-35.85481205320223, -35.854810013204556, -35.83678487358486, -35.836782834930716], 'lons': [144.9288694301247, 144.90672806500098, 144.90672806500098, 144.92886442007133]}"
926,S_k_7833,"                                            geometry
0  POLYGON ((144.54214 -34.10491, 144.52046 -34.1...","{'lats': [-34.104914687328204, -34.10491277503902, -34.08688243130219, -34.08688052030154], 'lons': [144.54213648591602, 144.52046121608882, 144.52046121608882, 144.542131889729]}"
927,S_k_7834,"                                            geometry
0  POLYGON ((144.62690 -36.07811, 144.60470 -36.0...","{'lats': [-36.07811171296085, -36.078109656270925, -36.06008518875583, -36.0600831334169], 'lons': [144.62690063142082, 144.6046968359974, 144.6046968359974, 144.62689556593753]}"
928,S_k_7835,"                                            geometry
0  POLYGON ((144.77571 -35.45621, 144.75368 -35.4...","{'lats': [-35.45621265833688, -35.45621064790668, -35.4381843128608, -35.43818230376107], 'lons': [144.77571458339762, 144.7536829604255, 144.7536829604255, 144.77570967076505]}"
929,S_k_7865,"                                            geometry
0  POLYGON ((146.53082 -34.75961, 146.50898 -34.7...","{'lats': [-34.75961370877475, -34.75961174933174, -34.74158333901386, -34.74158138087926], 'lons': [146.5308212885512, 146.50897633811033, 146.50897633811033, 146.53081654163896]}"
930,S_k_7871,"                                            geometry
0  POLYGON ((145.93730 -34.57911, 145.91550 -34.5...","{'lats': [-34.579113979424896, -34.57911203305495, -34.56108308800319, -34.5610811429361], 'lons': [145.93729763383146, 145.91550001383973, 145.91550001383973, 145.9372929289495]}"
931,S_k_7890,"                                            geometry
0  POLYGON ((145.01749 -34.48561, 144.99571 -34.4...","{'lats': [-34.48561411936741, -34.48561217974742, -34.46758295820129, -34.46758101988131], 'lons': [145.01748546329176, 144.9957121951908, 144.9957121951908, 145.017480780038]}"
932,S_k_7894,"                                            geometry
0  POLYGON ((145.86629 -34.55671, 145.84450 -34.5...","{'lats': [-34.556714012967234, -34.55671206821576, -34.53868305689232, -34.53868111344301], 'lons': [145.86629471298207, 145.84450293728372, 145.84450293728372, 145.8662900132905]}"
933,S_k_7923,"                                            geometry
0  POLYGON ((143.89566 -35.03901, 143.87374 -35.0...","{'lats': [-35.03901328856764, -35.039011308777084, -35.02098372865449, -35.02098175018107], 'lons': [143.89565832294414, 143.87373927083064, 143.87373927083064, 143.89565351024123]}"
934,S_k_8146,"                                            geometry
0  POLYGON ((148.61359 -35.25701, 148.59161 -35.2...","{'lats': [-35.25701295966102, -35.25701096389905, -35.23898403356965, -35.238982039131734], 'lons': [148.61358757605763, 148.5916099917437, 148.5916099917437, 148.6135827113943]}"
935,S_k_8168,"                                            geometry
0  POLYGON ((148.71020 -35.35191, 148.68820 -35.3...","{'lats': [-35.351912816200695, -35.35191081345959, -35.333884166546554, -35.33388216513254], 'lons': [148.7102004093482, 148.68819714705918, 148.68819714705918, 148.71019552189085]}"
936,S_k_8198,"                                            geometry
0  POLYGON ((148.70291 -35.39131, 148.68089 -35.3...","{'lats': [-35.39131275659033, -35.39131075094693, -35.37328422179743, -35.37328221748239], 'lons': [148.70290575510202, 148.6808917965591, 148.6808917965591, 148.70290085814977]}"
937,S_k_8201,"                                            geometry
0  POLYGON ((148.52496 -35.05181, 148.50304 -35.0...","{'lats': [-35.051813269280714, -35.051811288554724, -35.0337837465362, -35.03378176712775], 'lons': [148.52496003186255, 148.50303756039483, 148.50303756039483, 148.52495521612408]}"
938,S_k_8233,"                                            geometry
0  POLYGON ((147.40564 -32.47962, 147.38436 -32.4...","{'lats': [-32.47961707689559, -32.47961527864594, -32.46158021310052, -32.46157841609339], 'lons': [147.4056374692357, 147.3843604100482, 147.3843604100482, 147.4056332276938]}"
939,S_k_8234,"                                            geometry
0  POLYGON ((147.40734 -32.49942, 147.38606 -32.4...","{'lats': [-32.49941704814659, -32.499415248532394, -32.48138023979872, -32.48137844142757], 'lons': [147.4073397984618, 147.38605807874154, 147.38605807874154, 147.40733555275776]}"
940,S_k_8235,"                                            geometry
0  POLYGON ((146.95149 -32.08972, 146.93031 -32.0...","{'lats': [-32.08971764110854, -32.089715869610096, -32.07167968909439, -32.0716779188281], 'lons': [146.95149206637174, 146.9303058535053, 146.9303058535053, 146.95148790603548]}"
941,S_k_8236,"                                            geometry
0  POLYGON ((146.92829 -32.09112, 146.90711 -32.0...","{'lats': [-32.09111763908919, -32.0911158674951, -32.07307969096995, -32.073077920608036], 'lons': [146.92829222782782, 146.90710569190475, 146.90710569190475, 146.92828806720254]}"
942,S_k_8237,"                                            geometry
0  POLYGON ((147.41582 -33.13512, 147.39438 -33.1...","{'lats': [-33.13511612027214, -33.13511427653018, -33.1170811013567, -33.11707925887528], 'lons': [147.4158158107768, 147.3943819986154, 147.3943819986154, 147.41581142941786]}"
943,S_k_8238,"                                            geometry
0  POLYGON ((146.55390 -32.98692, 146.53250 -32.9...","{'lats': [-32.98691633741796, -32.986914504019126, -32.968880899754076, -32.968879067611624], 'lons': [146.55389787518394, 146.53249995019462, 146.53249995019462, 146.55389352580536]}"
944,S_k_8239,"                                            geometry
0  POLYGON ((146.57890 -33.00542, 146.55750 -33.0...","{'lats': [-33.005416310338624, -33.00541447565052, -32.987380924895916, -32.98737909146471], 'lons': [146.57890010691352, 146.55749771647538, 146.55749771647538, 146.57889575355478]}"
945,S_k_8240,"                                            geometry
0  POLYGON ((145.96776 -32.70012, 145.94643 -32.7...","{'lats': [-32.70011675621482, -32.700114942735695, -32.682080510892966, -32.68207869866233], 'lons': [145.96776353810614, 145.94643431790126, 145.94643431790126, 145.9677592500001]}"
946,S_k_8241,"                                            geometry
0  POLYGON ((145.94426 -32.70132, 145.92293 -32.7...","{'lats': [-32.7013167544665, -32.70131494090429, -32.68328051251642, -32.68327870020275], 'lons': [145.94426368076, 145.92293417512005, 145.92293417512005, 145.94425939239932]}"
947,S_k_8242,"                                            geometry
0  POLYGON ((147.22064 -32.51092, 147.19936 -32.5...","{'lats': [-32.51091703144469, -32.51091523103769, -32.492880255309124, -32.49287845614548], 'lons': [147.2206411523475, 147.1993567236465, 147.1993567236465, 147.22063690422428]}"
948,S_k_8243,"                                            geometry
0  POLYGON ((147.22234 -32.53072, 147.20105 -32.5...","{'lats': [-32.53071700268103, -32.530715200908546, -32.5126802820206, -32.51267848149202], 'lons': [147.22234348519888, 147.20105438871153, 147.20105438871153, 147.2223392329076]}"
949,S_k_8244,"                                            geometry
0  POLYGON ((147.19894 -32.53212, 147.17765 -32.5...","{'lats': [-32.53211700064688, -32.53211519877783, -32.5140802839096, -32.514078483284486], 'lons': [147.19894365023487, 147.17765422352815, 147.17765422352815, 147.19893939764867]}"
950,S_k_8245,"                                            geometry
0  POLYGON ((147.22405 -32.55052, 147.20275 -32.5...","{'lats': [-32.550516973908096, -32.55051517076956, -32.53248030874044, -32.53247850684633], 'lons': [147.2240458203463, 147.2027520514787, 147.2027520514787, 147.22404156388313]}"
951,S_k_8246,"                                            geometry
0  POLYGON ((146.32395 -33.37692, 146.30245 -33.3...","{'lats': [-33.37691576492026, -33.37691390422874, -33.35888143123848, -33.358879571814306], 'lons': [146.32394535848007, 146.3024524245922, 146.3024524245922, 146.32394092446847]}"
952,S_k_8247,"                                            geometry
0  POLYGON ((146.30035 -33.37822, 146.27885 -33.3...","{'lats': [-33.37821576300624, -33.37821390222334, -33.360181433015185, -33.360179573499686], 'lons': [146.30034551829752, 146.27885226463252, 146.27885226463252, 146.30034108400125]}"
953,S_k_8248,"                                            geometry
0  POLYGON ((147.45311 -32.21812, 147.43189 -32.2...","{'lats': [-32.21811745570885, -32.218115675425736, -32.200079861290455, -32.20007808224289], 'lons': [147.45310692109678, 147.43189098549112, 147.43189098549112, 147.453102734176]}"
954,S_k_8249,"                                            geometry
0  POLYGON ((146.45588 -32.01862, 146.43471 -32.0...","{'lats': [-32.01861774359881, -32.018615976954344, -32.00057959389993, -32.00057782848575], 'lons': [146.45588388148846, 146.43471404571434, 146.43471404571434, 146.4558797358072]}"
955,S_k_8250,"                                            geometry
0  POLYGON ((146.45739 -32.03842, 146.43621 -32.0...","{'lats': [-32.03841771506963, -32.03841594707417, -32.02037962039848, -32.020377853633825], 'lons': [146.45738615791302, 146.43621176725202, 146.43621176725202, 146.45738200815532]}"
956,S_k_8251,"                                            geometry
0  POLYGON ((146.50529 -32.05562, 146.48411 -32.0...","{'lats': [-32.055617690278915, -32.05561592110939, -32.03757964342449, -32.03757787548623], 'lons': [146.50528813723548, 146.48410978615797, 146.48410978615797, 146.50528398393368]}"
957,S_k_8252,"                                            geometry
0  POLYGON ((146.48209 -32.05692, 146.46091 -32.0...","{'lats': [-32.05691768840493, -32.05691591914666, -32.03887964516514, -32.03887787713816], 'lons': [146.48208828690434, 146.46090963635513, 146.46090963635513, 146.48208413333455]}"
958,S_k_8253,"                                            geometry
0  POLYGON ((146.45889 -32.05822, 146.43771 -32.0...","{'lats': [-32.05821768653085, -32.05821591718382, -32.04017964690574, -32.04017787879003], 'lons': [146.4588884365829, 146.43770948654262, 146.43770948654262, 146.4588842827451]}"
959,S_k_8254,"                                            geometry
0  POLYGON ((146.48359 -32.07672, 146.46241 -32.0...","{'lats': [-32.07671765985718, -32.07671588924679, -32.05867967168052, -32.05867790230195], 'lons': [146.48359056767382, 146.4624073535444, 146.4624073535444, 146.48358641002056]}"
960,S_k_8255,"                                            geometry
0  POLYGON ((146.46039 -32.07802, 146.43921 -32.0...","{'lats': [-32.078017657982514, -32.078015887283335, -32.05997967342174, -32.05997790395442], 'lons': [146.4603907175, 146.4392072035842, 146.4392072035842, 146.46038655957852]}"
961,S_k_8256,"                                            geometry
0  POLYGON ((146.53159 -32.09392, 146.51041 -32.0...","{'lats': [-32.093917635050396, -32.093915863265, -32.075879694721216, -32.07587792416807], 'lons': [146.53159255077372, 146.51040536866978, 146.51040536866978, 146.53158838957032]}"
962,S_k_8257,"                                            geometry
0  POLYGON ((146.50839 -32.09522, 146.48721 -32.0...","{'lats': [-32.095217633175174, -32.09521586130094, -32.07717969646293, -32.07717792582098], 'lons': [146.50839270072828, 146.48720521858115, 146.48720521858115, 146.5083885392564]}"
